age,author_name,author_number,browser_codename,browser_detected,browser_name,browser_version,code_author_recog,confidence,correct_author_recog_response,correct_dutch_trial_lextale_response,correct_eng_trial_lextale_response,correct_fre_trial_lextale_response,correct_response,correct_response_author_recog,correct_response_mixed,correct_response_test,count_Stream_Test_sequence,date_startdate,date_startdateUTC,date_starttime,dutch_item,dutch_item_number,dutch_word_status,eng_item,eng_item_number,eng_word_status,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,exposure_stream,fre_item,fre_item_number,fre_word_status,global_test_counter,jatosCondition,jatosStudyResultId,jatosVersion,language,nr_correct,ntargets,phase,queryParams_SONA_ID,response_HP_test_question_key,response_OldNew_response,response_author_recog_response,response_behavior_screening_response,response_dutch_trial_lextale_response,response_eng_trial_lextale_response,response_fre_trial_lextale_response,response_gender_input,response_handedness_input,response_informed_consent_key,response_learn_disorder_input,response_mixed_OldNew_response,response_neuro_disorder_input,response_notes_response,response_smartphone_response,response_word_origin_response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,set_origin,sona_participant_id,space_press_times,stimulus,stimulus_idx,stimulus_type,syllable_onset_time,system_os,target_onset_times,tdt_accuracy,tdt_mean_rt,tdt_total_hits,tdt_total_targets
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,None,d,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,"[6, 7, 12, 13, 8, 9, 2, 3, 14, 15, 4, 5, 0, 1, 10, 11, 8, 9, 99, 10, 11, 6, 7, 2, 3, 4, 5, 0, 1, 14, 15, 12, 13, 10, 11, 14, 15, 12, 13, 6, 7, 4, 5, 8, 9, 0, 1, 2, 3, 12, 13, 6, 7, 99, 8, 9, 2, 3, 10, 11, 0, 1, 14, 15, 4, 5, 6, 7, 4, 5, 99, 14, 15, 8, 9, 2, 3, 12, 13, 10, 11, 0, 1, 10, 11, 12, 13, 0, 1, 99, 2, 3, 14, 15, 8, 9, 4, 5, 6, 7, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 12, 13, 14, 15, 10, 11, 6, 7, 12, 13, 4, 5, 2, 3, 8, 9, 10, 11, 0, 1, 14, 15, 99, 2, 3, 12, 13, 6, 7, 4, 5, 10, 11, 8, 9, 14, 15, 99, 0, 1, 4, 5, 2, 3, 12, 13, 0, 1, 6, 7, 8, 9, 14, 15, 10, 11, 2, 3, 10, 11, 8, 9, 99, 4, 5, 12, 13, 14, 15, 0, 1, 6, 7, 2, 3, 4, 5, 99, 10, 11, 0, 1, 14, 15, 12, 13, 6, 7, 8, 9, 12, 13, 4, 5, 6, 7, 8, 9, 14, 15, 10, 11, 99, 0, 1, 2, 3, 6, 7, 12, 13, 2, 3, 0, 1, 4, 5, 14, 15, 8, 9, 10, 11, 4, 5, 99, 6, 7, 8, 9, 14, 15, 10, 11, 0, 1, 12, 13, 2, 3, 8, 9, 0, 1, 6, 7, 2, 3, 10, 11, 4, 5, 12, 13, 99, 14, 15, 12, 13, 8, 9, 4, 5, 2, 3, 14, 15, 6, 7, 10, 11, 0, 1, 14, 15, 0, 1, 12, 13, 8, 9, 6, 7, 2, 3, 4, 5, 10, 11, 2, 3, 99, 10, 11, 6, 7, 14, 15, 0, 1, 4, 5, 8, 9, 12, 13, 6, 7, 2, 3, 10, 11, 8, 9, 99, 14, 15, 12, 13, 4, 5, 0, 1, 12, 13, 6, 7, 14, 15, 4, 5, 99, 8, 9, 2, 3, 10, 11, 0, 1, 10, 11, 2, 3, 8, 9, 0, 1, 12, 13, 14, 15, 6, 7, 4, 5, 99, 6, 7, 4, 5, 2, 3, 12, 13, 0, 1, 10, 11, 8, 9, 14, 15, 99, 6, 7, 14, 15, 2, 3, 4, 5, 0, 1, 12, 13, 8, 9, 10, 11, 0, 1, 12, 13, 2, 3, 4, 5, 14, 15, 10, 11, 6, 7, 8, 9, 99, 10, 11, 14, 15, 12, 13, 4, 5, 8, 9, 0, 1, 6, 7, 2, 3]",None,None,None,16,L2_L1,1047011,3.9.8,L1,14,None,exposure_with_TDT,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,2,15511,"[1772790733695, 1772790738665, 1772790739893, 1772790754431, 1772790757243, 1772790761046, 1772790768801, 1772790779408, 1772790786441, 1772790792316, 1772790808774, 1772790828364, 1772790840287, 1772790856064, 1772790864723, 1772790871145, 1772790882015, 1772790888898]",no_so_test,22,pseudoword,"[1772790731637, 1772790732046, 1772790732454, 1772790732863, 1772790733271, 1772790733679, 1772790734087, 1772790734496, 1772790734904, 1772790735312, 1772790735721, 1772790736129, 1772790736537, 1772790736945, 1772790737354, 1772790737762, 1772790738171, 1772790738579, 1772790738987, 1772790739396, 1772790739804, 1772790740212, 1772790740621, 1772790741029, 1772790741438, 1772790741846, 1772790742255, 1772790742662, 1772790743070, 1772790743479, 1772790743887, 1772790744296, 1772790744704, 1772790745112, 1772790745521, 1772790745929, 1772790746337, 1772790746746, 1772790747153, 1772790747562, 1772790747970, 1772790748379, 1772790748787, 1772790749195, 1772790749603, 1772790750012, 1772790750420, 1772790750829, 1772790751237, 1772790751645, 1772790752054, 1772790752462, 1772790752870, 1772790753279, 1772790753687, 1772790754095, 1772790754503, 1772790754912, 1772790755320, 1772790755728, 1772790756137, 1772790756545, 1772790756954, 1772790757362, 1772790757770, 1772790758179, 1772790758586, 1772790758995, 1772790759404, 1772790759811, 1772790760220, 1772790760629, 1772790761037, 1772790761445, 1772790761853, 1772790762262, 1772790762670, 1772790763078, 1772790763487, 1772790763895, 1772790764303, 1772790764711, 1772790765120, 1772790765528, 1772790765936, 1772790766345, 1772790766754, 1772790767161, 1772790767570, 1772790767979, 1772790768386, 1772790768795, 1772790769203, 1772790769611, 1772790770020, 1772790770428, 1772790770836, 1772790771245, 1772790771654, 1772790772062, 1772790772470, 1772790772878, 1772790773287, 1772790773695, 1772790774103, 1772790774512, 1772790774920, 1772790775328, 1772790775736, 1772790776145, 1772790776553, 1772790776962, 1772790777370, 1772790777778, 1772790778186, 1772790778594, 1772790779003, 1772790779411, 1772790779819, 1772790780228, 1772790780637, 1772790781045, 1772790781453, 1772790781861, 1772790782270, 1772790782678, 1772790783086, 1772790783495, 1772790783903, 1772790784311, 1772790784720, 1772790785128, 1772790785536, 1772790785944, 1772790786353, 1772790786761, 1772790787170, 1772790787578, 1772790787986, 1772790788395, 1772790788802, 1772790789211, 1772790789619, 1772790790028, 1772790790436, 1772790790844, 1772790791253, 1772790791661, 1772790792069, 1772790792478, 1772790792886, 1772790793294, 1772790793703, 1772790794111, 1772790794519, 1772790794927, 1772790795336, 1772790795744, 1772790796153, 1772790796561, 1772790796970, 1772790797378, 1772790797786, 1772790798194, 1772790798602, 1772790799011, 1772790799419, 1772790799827, 1772790800236, 1772790800644, 1772790801053, 1772790801461, 1772790801869, 1772790802277, 1772790802686, 1772790803095, 1772790803502, 1772790803911, 1772790804319, 1772790804728, 1772790805136, 1772790805545, 1772790805953, 1772790806361, 1772790806769, 1772790807177, 1772790807586, 1772790807994, 1772790808402, 1772790808810, 1772790809219, 1772790809628, 1772790810036, 1772790810444, 1772790810852, 1772790811261, 1772790811669, 1772790812077, 1772790812486, 1772790812894, 1772790813303, 1772790813711, 1772790814120, 1772790814527, 1772790814936, 1772790815344, 1772790815752, 1772790816161, 1772790816569, 1772790816977, 1772790817385, 1772790817794, 1772790818203, 1772790818611, 1772790819019, 1772790819428, 1772790819836, 1772790820244, 1772790820653, 1772790821061, 1772790821469, 1772790821877, 1772790822285, 1772790822694, 1772790823102, 1772790823511, 1772790823919, 1772790824327, 1772790824735, 1772790825144, 1772790825552, 1772790825960, 1772790826369, 1772790826777, 1772790827185, 1772790827594, 1772790828002, 1772790828410, 1772790828819, 1772790829227, 1772790829635, 1772790830043, 1772790830452, 1772790830861, 1772790831269, 1772790831677, 1772790832085, 1772790832494, 1772790832901, 1772790833310, 1772790833718, 1772790834126, 1772790834535, 1772790834943, 1772790835352, 1772790835760, 1772790836168, 1772790836577, 1772790836986, 1772790837393, 1772790837802, 1772790838210, 1772790838619, 1772790839027, 1772790839435, 1772790839843, 1772790840252, 1772790840660, 1772790841069, 1772790841477, 1772790841885, 1772790842294, 1772790842702, 1772790843110, 1772790843518, 1772790843927, 1772790844335, 1772790844744, 1772790845152, 1772790845560, 1772790845968, 1772790846376, 1772790846786, 1772790847193, 1772790847601, 1772790848010, 1772790848418, 1772790848826, 1772790849235, 1772790849643, 1772790850052, 1772790850460, 1772790850868, 1772790851276, 1772790851685, 1772790852093, 1772790852502, 1772790852910, 1772790853318, 1772790853727, 1772790854135, 1772790854543, 1772790854951, 1772790855360, 1772790855768, 1772790856176, 1772790856585, 1772790856993, 1772790857401, 1772790857809, 1772790858218, 1772790858626, 1772790859035, 1772790859443, 1772790859851, 1772790860260, 1772790860668, 1772790861077, 1772790861484, 1772790861893, 1772790862301, 1772790862710, 1772790863118, 1772790863526, 1772790863935, 1772790864343, 1772790864751, 1772790865160, 1772790865568, 1772790865976, 1772790866384, 1772790866793, 1772790867202, 1772790867610, 1772790868018, 1772790868427, 1772790868835, 1772790869243, 1772790869651, 1772790870060, 1772790870468, 1772790870877, 1772790871284, 1772790871693, 1772790872101, 1772790872510, 1772790872918, 1772790873326, 1772790873735, 1772790874142, 1772790874551, 1772790874959, 1772790875368, 1772790875776, 1772790876184, 1772790876593, 1772790877001, 1772790877409, 1772790877818, 1772790878226, 1772790878634, 1772790879043, 1772790879451, 1772790879859, 1772790880267, 1772790880676, 1772790881084, 1772790881493, 1772790881901, 1772790882310, 1772790882718, 1772790883125, 1772790883534, 1772790883942, 1772790884351, 1772790884759, 1772790885167, 1772790885576, 1772790885984, 1772790886393, 1772790886801, 1772790887210, 1772790887617, 1772790888026, 1772790888434, 1772790888842, 1772790889250, 1772790889659, 1772790890068, 1772790890476, 1772790890884, 1772790891292, 1772790891701, 1772790892109, 1772790892518, 1772790892925, 1772790893334, 1772790893743, 1772790894151, 1772790894559, 1772790894967, 1772790895375, 1772790895784, 1772790896193, 1772790896601, 1772790897009, 1772790897417, 1772790897826, 1772790898234, 1772790898642, 1772790899051, 1772790899459, 1772790899867, 1772790900276, 1772790900684, 1772790901093]",Win32,"[1772790738987, 1772790753279, 1772790760220, 1772790767979, 1772790785536, 1772790791661, 1772790801869, 1772790807994, 1772790818203, 1772790827594, 1772790839435, 1772790854543, 1772790863935, 1772790870877, 1772790881084, 1772790888026]",87.5,860.5714285714286,14,16
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,3,None,None,None,None,None,None,None,d,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,17,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,ve_fe_test,7,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,None,k,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,18,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,ju_wo_test,12,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,4,None,None,None,None,None,None,None,k,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,19,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,be_ge_test,9,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,None,k,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,20,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,ve_pa_test,15,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,None,k,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,21,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,je_to_test,11,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,5,None,None,None,None,None,None,None,k,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,22,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,we_zu_test,16,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,2,None,None,None,None,None,None,None,k,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,23,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,k,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,me_fe_test,14,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,3,None,None,None,None,None,None,None,d,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,24,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,ju_mi_test,4,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,3,None,None,None,None,None,None,None,k,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,25,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,k,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,gi_mi_test,10,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,None,d,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,26,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,be_pa_test,1,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,None,d,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,27,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,we_to_test,8,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,2,None,None,None,None,None,None,None,d,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,28,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,k,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,ke_ge_test,5,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,None,d,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,29,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,gi_va_test,2,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,None,d,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,30,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,me_zu_test,6,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,None,k,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,31,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,ke_va_test,13,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,None,d,1,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,32,L2_L1,1047011,3.9.8,L1,None,None,OldNew_test,15511,None,d,None,None,None,None,None,a,r,y,j,None,n,None,None,None,816,1536,24,864,24,-7,-7,1536,1,15511,None,je_wo_test,3,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,5,None,None,None,None,None,None,d,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,33,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,d,n,None,None,2,816,1536,24,864,24,-7,-7,1536,2,15511,None,le_fo_test,19,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,d,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,34,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,d,n,None,None,2,816,1536,24,864,24,-7,-7,1536,1,15511,None,me_zu_test,6,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,2,None,None,None,None,None,None,k,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,35,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,k,n,None,None,2,816,1536,24,864,24,-7,-7,1536,1,15511,None,be_ge_test,9,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,2,None,None,None,None,None,None,k,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,36,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,k,n,None,None,2,816,1536,24,864,24,-7,-7,1536,2,15511,None,du_pi_test,25,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,3,None,None,None,None,None,None,d,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,37,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,k,n,None,None,2,816,1536,24,864,24,-7,-7,1536,1,15511,None,ke_ge_test,5,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,3,None,None,None,None,None,None,k,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,38,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,k,n,None,None,2,816,1536,24,864,24,-7,-7,1536,2,15511,None,zo_so_test,32,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,3,None,None,None,None,None,None,k,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,39,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,k,n,None,None,2,816,1536,24,864,24,-7,-7,1536,2,15511,None,wi_bu_test,31,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,4,None,None,None,None,None,None,d,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,40,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,d,n,None,None,2,816,1536,24,864,24,-7,-7,1536,1,15511,None,we_to_test,8,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,k,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,41,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,d,n,None,None,1,816,1536,24,864,24,-7,-7,1536,1,15511,None,ve_pa_test,15,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,3,None,None,None,None,None,None,d,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,42,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,d,n,None,None,2,816,1536,24,864,24,-7,-7,1536,2,15511,None,no_so_test,22,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,4,None,None,None,None,None,None,d,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,43,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,k,n,None,None,2,816,1536,24,864,24,-7,-7,1536,1,15511,None,ju_mi_test,4,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,4,None,None,None,None,None,None,d,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,44,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,d,n,None,None,1,816,1536,24,864,24,-7,-7,1536,2,15511,None,fu_di_test,18,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,4,None,None,None,None,None,None,d,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,45,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,k,n,None,None,1,816,1536,24,864,24,-7,-7,1536,2,15511,None,nu_bu_test,23,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,4,None,None,None,None,None,None,k,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,46,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,d,n,None,None,2,816,1536,24,864,24,-7,-7,1536,1,15511,None,ke_va_test,13,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,5,None,None,None,None,None,None,k,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,47,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,k,n,None,None,2,816,1536,24,864,24,-7,-7,1536,1,15511,None,gi_mi_test,10,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,3,None,None,None,None,None,None,k,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,48,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,k,n,None,None,2,816,1536,24,864,24,-7,-7,1536,2,15511,None,fu_tu_test,26,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,3,None,None,None,None,None,None,d,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,49,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,d,n,None,None,2,816,1536,24,864,24,-7,-7,1536,2,15511,None,du_jo_test,17,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,d,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,50,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,k,n,None,None,2,816,1536,24,864,24,-7,-7,1536,1,15511,None,gi_va_test,2,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,k,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,51,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,d,n,None,None,2,816,1536,24,864,24,-7,-7,1536,2,15511,None,lu_fo_test,28,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,3,None,None,None,None,None,None,k,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,52,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,d,n,None,None,1,816,1536,24,864,24,-7,-7,1536,2,15511,None,nu_di_test,30,nonword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,d,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,53,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,d,n,None,None,1,816,1536,24,864,24,-7,-7,1536,1,15511,None,be_pa_test,1,pseudoword,None,Win32,None,None,None,None,None
19,None,None,Mozilla,None,Netscape,5.0 (Windows),None,6,None,None,None,None,None,None,d,None,None,06-02-26,06-02-26,10:41:02,None,None,None,None,None,None,0,0,0,0,0,None,None,None,None,54,L2_L1,1047011,3.9.8,None,None,None,Mixed_OldNew_test,15511,None,None,None,None,None,None,None,a,r,y,j,d,n,None,None,2,816,1536,24,864,24,-7,-7,1536,2,15511,None,wi_vo_test,24,pseudoword,None,Win32,None,None,None,None,None
